,日期,標題,內容,讚數
3855,2021/5/14 16:01,"鴻海, 旺宏",人與人的連結 線與線的交會 愛與情的擁抱 多空難捨難分長短均多頭排列家數降到逼近2020/3水準 藤落線也想要走平順一點了 後面走勢勝率參考看看 不過是指數可能適合參考個股影響因素太多 只要知道自己為什麼原因買股票就好了  不然連結星期一現貨一下吧期貨數據不錯看電視  祝操作順心假日愉快哈哈^^,25
3856,2021/5/14 15:57,旺宏,資訊分享投資漸愉快,25
3857,2021/5/14 15:50,"聯電, 旺宏, 矽統, 友達",滿手電子股，看多是日常，因為我不會做空啦！,37
3858,2021/5/14 15:47,旺宏,果然是爛盤開高收低再殺一次總共韭菜已死兩次媽的死兩次阿～我感覺這操盤的很機掰正加速趕底中大家謹慎操作有機會向下👇也有可能會向上👆～昨晚從墾丁一路驅車北上半夜回到炙熱無窗的小房間立即秒睡💤不省人事～一早開盤馬上股癌發作手癢開始弄一弄搞一搞～果然～開高先賣再加空結果盤中又漲再空又他媽漲只好再繼續空下去還好就如劇本一樣收低補回好險心跳破錶促進血液循環～已嚇出整身汗水整個尿袋都尿滿了該死的死混球一直上上又下下騙人～我長線等了一整年又幾乎快回到原點獲利折半很不爽只好短線來回操作彌補一下心靈上的嚴重創傷～明後天終於可以好好補眠了下禮拜需更加小心操作不然隨時會靠杯靠木,17
3859,2021/5/14 15:20,旺宏,期待記憶體反彈,6
3860,2021/5/14 14:55,旺宏,投信買旺宏921張，按讚加油，台灣人加強防疫。,24
3861,2021/5/14 14:50,"聯電, 旺宏",旺伯、聯哥，早上大紅，下午變小紅小綠，讓我空歡喜，吃定我離不開就可以戲弄我嗎？下星期往上爬，好好補償我＄。,13
3862,2021/5/14 14:23,旺宏,本土+29，還有六跟日...,讚 
3863,2021/5/14 14:20,旺宏,下跌趨勢，不摸底，不接刀，做短線保護自己，3天不再破底，再開始佈局長期多單，魚尾不要吃，吃魚身就好。,14
3864,2021/5/14 13:56,旺宏,下週有機會重返40嗎,2
3865,2021/5/14 13:55,旺宏,下個月就端午節了 你們都吃南部粽還是北部粽,6
3866,2021/5/14 13:21,"旺宏, 金像電, 茂迪",KD低檔黃金交叉✨,15
3867,2021/5/14 12:53,"聯電, 旺宏",請問當天股價漲幅很大，買在低點，股票平攤之後漲至高點，可以馬上賣出股票嗎？,4
3868,2021/5/14 12:49,旺宏,38的跳空缺口可能會補 來回操作幾趟  不要急著追高,5
3869,2021/5/14 12:42,旺宏,南下列車重新發動了！往28號車站全速前進！,1
3870,2021/5/14 11:14,旺宏,前天就all in了，往上沖沖沖,4
3871,2021/5/14 11:10,"聯電, 旺宏",旺伯、聯哥，開盤讓人高興而已嗎？別跑到腿軟，繼續往上爬，加油。,10
3872,2021/5/14 11:06,旺宏,大戶在下車，大家不要買了！,3
3873,2021/5/14 10:36,旺宏,"趨勢向下訊號:統計近一年發生2191次,持有至當日平均報酬0.29%,勝率59.01%過往績效明細: http://www.cmoney.tw/notice/1136-2337",1
3874,2021/5/14 10:08,旺宏,今天電子這麼強 啊旺怎跑這麼慢,2
3875,2021/5/14 09:52,旺宏,我們家阿旺是不是從來沒漲停過啊？,7
3876,2021/5/14 09:42,旺宏,"不要吧,第一次買這檔股,至少反彈兩根吧...",1
3877,2021/5/14 09:29,旺宏,39.7*10獲利出清。,10
3878,2021/5/14 09:27,旺宏,謝謝嘍,37
3879,2021/5/14 09:17,旺宏,我昨天講過，還會再殺一波，下看28，就是不變！,3
3880,2021/5/14 09:15,旺宏,旺宏連續兩天法人大咖，借券空方回補⋯股價目前漲幅 6.18%⋯⋯會不會拉漲停，讓借券賣出狗咬狗😎😎,53
3881,2021/5/14 09:02,旺宏,空方趨勢還是一樣那句話 反彈是減少持股 減少虧損 不是看到紅棒就高潮,3
3882,2021/5/14 07:06,"聯電, 台積電, 旺宏, 友達, 群創","【重磅訊息觀測站】🙋戰友們安安☕早上好(^o^)/  整理當日重要新聞的意義並非看新聞來買、賣股票而是希望能掌握關鍵轉折、看對波段趨勢並且透過利空、利多消息的反應來檢視自己手中持股、汰弱擇強一、全台大停電 科技護國群山有驚無險全台各地昨（13）日發生大停電，不但影響民生用電範圍高達上千萬戶，且各地都有商家、交通號誌運作出現問題。但台積電（2330）、聯電、旺宏、華邦、友達、群創等半導體及面板大廠全無停電，產線維持正常運作。台電力保「護國群山」用電無虞，讓產能損失降到最低，避免全球晶片荒不至於繼續擴大各大晶圓、記憶體及面板業者都是161kV超高壓的大電力用戶，不在停電範圍內，南科各園區昨天出現短暫電力壓降現象，但初估對整體產能影響相當微小。科技市調機構TrendForce表示，半導體生產過程中不容許突發性斷電，否則將造成重大損失，在工業用電戶的供電順序上，都以半導體產業為最優先考量二、疫情蔓延 科技業人心惶惶國內新冠肺炎疫情升溫，傳出有電子廠員工「中招」，導致科技業人心惶惶。總部位於桃園的PCB廠敬鵬（2355）昨（13）日公告，有員工確診新冠肺炎；另外，也傳出位於新竹台元科技園區，以及台北市內湖的兩家IC設計公司有員工因與確診者有接觸而遭到匡列由於已有三家科技業員工與疫情相關，接觸者的活動範圍又遍及台北市內湖、桃園和新竹，都是台灣科技業的核心重鎮，業界進入高度警備狀態 三、台股震盪量縮 法人：止跌訊號亮了台股歷經512大屠殺後，大盤昨（13）日上下震盪仍達663點，儘管兩度翻紅，無奈外資因通膨恐慌擴大賣超至226億元，指數再跌232點。但是觀察五大指標，包括櫃買指數率先收紅、融資大減、外資台指期淨空單下降、融資追繳減壓、電子股明顯轉強等，似乎已浮現止跌訊號 台股昨日開盤一度大跌533點至15,368點，旋即有內資買盤進場點火鴻海（2317）、聯電等電子股，指數拉高並二度翻紅，最高上漲129點，但鋼鐵、航運等傳產股的當沖、融資賣壓再現，加權指數終場下跌232點收15,670點，成交量縮減至5,745億元，當沖比則上衝到47.1%再創歷史新高這三天台股重挫1,565點，跌幅達9%，盤中也浮現止跌訊號：疫情升高企業啟動在家工作，5G相關概念股在鴻海領軍下漲多於跌，櫃買指數領先收紅、上漲1.88點或1%收187.03點，也顯示帶頭殺的內資恐慌心態開始收斂；在連日追繳與自行斷頭下，昨日融資續減83億元，累計連三日共減335億元至2,366億元法人動態上，外資賣超226.9億元、連四賣共798.1億元，但台指期淨空單也同減3,071口至2.1萬口。投信資金明顯回流晶圓代工雙雄、面板等電子股。總計內資方面，投信買超8.6億元、自營商賣超41.1億元，與外資對做的八大公股行庫買超21.1億元，連四買共177.5億元",912
3883,2021/5/14 06:34,"聯電, 旺宏",旺伯、聯哥，許多支持你的同學在討論區表達你往上爬的速度緩慢了一些，期望今後好好表現，眾望所歸。,8
3884,2021/5/14 06:25,旺宏,各均線蓋頭反壓，上檔壓力重重，應不會V轉讓你解套，短多短空操作，設好停損停利點。,4
3885,2021/5/14 06:17,"聯電, 台積電, 旺宏, 南亞科",針對台電13日下午的停電事件，記憶體大廠南亞科(2408)表示，經廠內立即確認，南亞科一切正常，沒有受到停電影響，同時已立即針對原物料供應及外包商進行確認。南亞科表示，將持續密切觀察事件後續發展，以確保所需原物料供應及出貨無虞。 旺宏（2337）則表示，廠區沒有停電，未受影響。竹科中科未受影響 南科壓降2021/05/14 05:30 興達電廠因事故發生全廠停機，造成全台大停電。台積電等半導體廠指出，竹科、中科晶圓廠未受停電影響，但南科部分廠區出現短暫壓降現象，採取緊急應變措施及發電機備援準備，將影響降到最低。高雄楠梓科技園區有八十多家廠商受影響，損失還在估算中。楠梓科技園區逾80家受影響因分區限電，消防署截至昨晚六時卅分統計，全台電梯受困至少三六○件，商家無法營業抱怨連連，交通號誌故障造成交通大亂。至於科學園區部分，聯電、世界先進、旺宏也表示，竹科廠一切正常，沒有壓降情況，生產沒有受影響。聯電在南科有十二吋晶圓廠，南科廠有部分壓降情況，但不影響正常生產。封測廠南茂表示，竹北金凸塊廠有停電一個多小時，昨晚才復機生產。日月光表示，中壢廠供電正常，高雄廠區有受影響，經啟動不斷電系統、發電機及智慧電網等措施即時救援，將衝擊程度降到最低。根據科技部統計，科學園區二十二．八KV用戶有受停電影響，包括竹科生醫與宜蘭園區共二十七家、中科台中及虎尾園區二十一家及南科台南園區七家。至於楠梓科技產業園區則有不少廠商都出現狀況，經濟部加工出口區處證實，因園區屬於台電電力供應Ｃ、Ｄ、Ｆ組，八十一家廠商幾乎都受影響、程度不一。園區廠商多遇到壓降、部分工廠停電。該園區內有日月光半導體、楠梓電子、華泰電子、國巨等大廠，實際損失仍在估算中。,115
3886,2021/5/14 00:54,"旺宏, 友達, 益航, 華航",今年3月初新手投入股市.遇到這波股市上洗下沖.抱持樂觀心態.雖然目前帳面都是負數.但還能繼續加碼下去.以中長期投資！但希望自己不是亂買一通⋯😅😅★★★分享第二篇文章★★★,25
3887,2021/5/14 00:11,"旺宏, 凌陽, 聯詠, 聯合再生",期待明日止跌起漲，晚安😴,33
3888,2021/5/13 22:38,旺宏,出貨台剛講這支。完了😩,15
3889,2021/5/13 22:13,旺宏,明天再做空一張  然後就不加碼了,14
3890,2021/5/13 21:33,"宏遠, 大成鋼, 旺宏, 陽明, 群創",虧錢很痛停損很難，在疫情還沒控制前...航海王/鋼鐵人/紡織女/電子新貴們...我們下次再見😭😭😭,25
3891,2021/5/13 21:11,旺宏,"5/13 旺宏總成交量 48,599張，其中當沖 21,154張，當沖率 43.52%借券賣出 1,593張，借券賣出還券 0張，借券賣出餘額 98,690張借券增加 +0張，借券餘額 117,016張融資減少 -2,654張，融資餘額 62,434張融券增加 +309張，融券餘額 1,768張外資買超 +783張，持有 295,111張",97
3892,2021/5/13 20:50,旺宏,台電分區限電有分一般用戶及重要的“高供”用戶 大家不用擔心被停的只有你跟我 只要事故點不是科技廠  園區或工業區連壓降都不會有,6
3893,2021/5/13 20:45,"聯電, 台積電, 旺宏",股友們晚安！看到今天的收盤，感到欣慰！我的持股二紅一綠，還是給自己按個讚👍👍台股加油💪台灣加油💪抗疫成功！,76
3894,2021/5/13 20:13,旺宏,會不會只有我被騙進來……🥲,8
3895,2021/5/13 18:10,旺宏,5/13 旺宏 買賣超前 50名，數量及均價,87
3896,2021/5/13 17:16,旺宏,下殺到低點還沒有出現承接買盤，還會再殺一波下去......下看28,11
3897,2021/5/13 17:12,旺宏,這支旺宏我只能說主力籌碼用量來賺錢的，震盪個一元、五角就獲利了結，我們散戶根本吃不到肉也喝不到湯，他連渣渣都不會留給你的，看破吧,7
3898,2021/5/13 17:01,旺宏,旺伯不旺，屎定了,5
3899,2021/5/13 16:49,旺宏,哇出事了啊 不只疫情 現在外加停電 科技廠會安然無恙！？ 昨天說再一隻 應該要修正看法  了 還要再兩隻,2
3900,2021/5/13 16:20,"鴻海, 國巨, 台積電, 旺宏, 同欣電",＃2327國巨 ＃2337旺宏 ＃6271同欣電 ＃2317鴻海以上個股只是文章中提到的舉例個股，文章內容並非推薦買進或賣出的依據！今開：15668 今高：16031 今低：15368 今收：15670 量能：5682.7億大盤：今天台股開低234點，開低反彈壓回後走高再壓回震盪走低，尾盤搓合收在15670收跌232點，收留上下引線的小紅K棒，大盤拉回震盪盤整盤！昨晚美股三大指數皆收跌，台股今天開低反彈壓回後走高再壓回震盪走低，盤中高點沒過昨高反彈回平盤後壓回，盤中低點沒破昨低後反彈收腳，尾盤搓合仍收在季均線之上半年線之上，季均線今轉為下彎，量能五千六百多億是下跌量縮的走勢，大盤目前短線空方走勢，長多格局面臨挑戰！操作提醒：以下純屬個人今日大盤的盤勢觀點：1.盤中高點沒過昨高低點沒破昨低，開低翻紅後再震盪走低，是下跌量縮的走勢！2.走勢結構中，權值股中漲跌互見，傳產股強勢族群再補跌電子類股量縮小反彈！3.技術面上，量縮留下十字小紅棒，收盤收在半年線之上，季均線今日轉為下彎！4.昨外資賣超現貨大減期貨空單偏中性看待，散戶指標資減%<券減%偏短空看待！今天大盤內困於昨天黑K棒的長下引線區間震盪，今天收量縮十字K棒，是止跌訊號？還是下跌段的中繼十字？留給多空各自解讀。昨日文中有提到大盤明天的週線要如何收蠻重要的，會影響到未來週線級要整理的時間長短，本週的週線級收下跌量增的走勢幾乎已經底定，就看明天日線級的收盤能留多少的下引線？我個人期許今天的下跌量縮十字紅K，是為了明天要收上漲量增，讓明天週線級走勢留下引線所做的鋪陳。因此，我個人解讀今天的下跌量縮的初步止跌訊號，我的解讀不一定對？就留給明天市場來驗證！個股方面：今天傳產類中的航運/鋼鐵強勢族群的個股持續漲多的拉回，日線級走勢轉弱短線上需做整理，中長線目前仍為多方格局；個股操作上不宜搶短容易被修理，持股成本較高者要善設停利/停損點，確實執行不宜戀戰。持股成本較低者善設停利點，點位到就執行停利，不到續抱即可。波段操作者靜待整理後量縮不破前低時，再擇機進場分批佈局。電子類股方面，今天電子權值股仍壓抑，跌深的個股止跌小反彈，整體電子類股只能視為量縮的小反彈，今天遭壓抑的電子權值股明天是否能帶領電子族群強彈？就很重要，牽扯到明天大盤的週線要如何收？個股操作上，建議個股拉回在尚未落底前不宜躁進，空手者不宜搶短容易被修理，持股者在個股反彈時彈的比整體電子類股弱時，趁反彈時換股操作。波段操作者請務必要控制資金部位，做好分批進貨的計劃交易，一樣要設好停損點！大盤位處高檔震盪，類股族群以及資金輪動都很快速，個股操作上，宜選擇正相關走勢的個股，避開爆出大量和背離走勢的個股。手中有持股成本較高者要善設停利/停損點。空手者搶短時切勿追高殺低，個股急漲急跌時反向操作，在進場前就要規劃好進場點和停利/停損點(三點要同時設定好)，要確實執行！以上，提出個人短線上的看法，祝各位操作順心！,141
3901,2021/5/13 16:13,旺宏,"資訊分享今天;停止呼吸的,可以起來喘一口氣.剩半條命的,可以來練習後空翻了.哈哈",29
3902,2021/5/13 16:11,旺宏,旺旺今天表現那麼好  沒想到下午的大停電 + 本土病例增加明天實在不樂觀,8
3903,2021/5/13 15:44,旺宏,"訊號:統計近一年發生237次,持有至5日平均報酬1.35%,勝率57%過往績效明細: http://www.cmoney.tw/notice/27-2337",1
3904,2021/5/13 14:52,旺宏,投信買旺宏1641張，漲聲鼓勵。,24
3905,2021/5/13 14:40,旺宏,13個本土確診應該不會影響吧,3
3906,2021/5/13 13:02,旺宏,趨勢向 下，先以反彈視之，順勢而為，多單不留倉，且戰且走。,4
3907,2021/5/13 12:49,旺宏,輕飄飄了，旺伯最早跌，那麼⋯💪,22
3908,2021/5/13 12:16,旺宏,今天量如果能收在41000左右就漂亮，內行人就知道吧🤫🤫🤫,9
3909,2021/5/13 12:09,"旺宏, 奇鋐, 康普",中午好～～～恭喜大家今天電子類股微幅反彈請妥善執行計畫另外，懇請大家千萬不要使用槓桿喔我知道這時候會有人說要搶在低點槓桿有可能放大您的獲利但，在疫情尚未回穩前使用槓桿會放大虧損衷心的希望認識的股友們能謹慎小心喔後記：1.  印度每日確診出現拐點，但仍需要觀察2. 台商製造重鎮的東南亞疫情仍持續延燒3. 現金為王,67
3910,2021/5/13 12:01,旺宏,各位中午好人手一口罩，出入要戴好，謹慎作防疫，比啥都重要....錢要落袋，但也要有命花，一切都得小心，互相共勉....連著幾天當劇本演到這裡，導演說 → 收工、放飯.....各位群演，可以卸粧休息了下一場換男一號主演，請向各大網路窗口索票，遠距播出，以免向偶...,28
3911,2021/5/13 12:00,旺宏,低檔不接，漲飛天才再追,2
3912,2021/5/13 11:31,旺宏,新聞…蘆洲、宜蘭和諾富特的病毒基因定序完全相同，顯示可能是同一串的傳染向下延伸，第三級警戒的可能變小…,11
3913,2021/5/13 11:29,旺宏,留得現鈔在，不怕沒底抄,5
3914,2021/5/13 11:24,旺宏,沒有回到50以前都不太穩！大家最好空手看戲！,2
3915,2021/5/13 11:15,旺宏,該停損的動作加快！,4
3916,2021/5/13 11:11,"聯電, 旺宏, 矽統",電子股回神，旺伯、聯電加油喔！防疫不可鬆懈，大家要平安。,17
3917,2021/5/13 10:32,旺宏,終於給點便當錢了,7
3918,2021/5/13 09:44,旺宏,不要看到紅棒就高潮  空方趨勢是反彈減碼 上一次的教訓希望你還記得 等底型做出來才是進場時機  手上有現金不用怕賺不回來,4
3919,2021/5/13 09:30,旺宏,2天前進場的新手！買旺宏第一次在我手上變紅色🥲,6
3920,2021/5/13 09:26,"仁寶, 旺宏, 佳世達",阿寶出手了⋯⋯阿達、阿旺加油💪💪,113
3921,2021/5/13 09:20,旺宏,再說一次 反彈是減少虧損 不是讓你加碼 趨勢向下就是要這麼做,6
3922,2021/5/13 08:56,旺宏,好羨慕...,讚 
3923,2021/5/13 08:53,旺宏,昨天劇本，不曉得要再上演幾天。別人是噴到天邊，然後下殺少賺一點，此股是沒噴跟著殺，賠錢是常態,2
3924,2021/5/13 08:42,旺宏,今天很不樂觀,2
3925,2021/5/13 08:28,"聯電, 台積電, 旺宏",個人覺得是跌過頭了，雖然今天仍有可能續跌。建議是不要太驚慌！平心靜氣看待股市波動，理性應對！祝大家 平安喜樂 疫情受到有效控制,73
3926,2021/5/13 08:01,旺宏,通膨啊..泡沫化啊...投資時就要看準自己投資的公司是否是因為公司的體質和前瞻而投資真正股災來臨時就要認清自己的股票到底是超漲泡沫化..還是有心人士跟著大盤趨勢恣意妄為？投資人謹慎做自己的投資就好了，買進反正都是自己的錢，不做虧心事自然不用擔心被虧待。不亂沖當然就不用怕被亂殺，做人不夠狡猾就不要當小偷。,6
3927,2021/5/13 07:47,旺宏,留夢想35以下就吃吃今天沒35以下就吃加密貨幣🤪做人要樂觀！樂觀看待空頭恐慌時可以吃到多好的價錢😁😆😆😆😆😆,5
3928,2021/5/13 07:39,"旺宏, 奇鋐, 康普",各位朋友早安～～～這幾日來的護眼運動著實令人震撼若您相信您手上的股票具有護城河請暫時放下股價並將心力放置於您愛的人身邊相信我，那會是最棒的投資疫情延燒，請大家戴好口罩，加油台灣😘,77
3929,2021/5/13 07:16,旺宏,想想去年29做到33好開心，不知道今年有機會嗎,4
3930,2021/5/13 06:44,旺宏,2337上週1000張大戶連砍第三週上週出貨35960張0～50小股東抄底收34611張（全部住套房）大戶xxx玩陰的幾乎都賣在高檔中實戶看好續吃第三天主力，外資翻多低接今天股價是否頂的住內外夾殺？股友買賣應自行判斷進出,7
3931,2021/5/13 06:22,旺宏,那幾個不聽勸的 覺得我很酸的 不要在逞強了 免費教了你一課  趨勢向下反彈是要停損停利 不是讓你去抄底 看到紅棒就高潮 那你真的是新手 多聽多學 未來你還能把虧損賺回來,5
3932,2021/5/13 05:59,旺宏,不預設高點，低點，敢買敢空，就要設停損，嚴守紀律，怪離過大，今天短多進場，停損設35.75(昨日低點)。,4
3933,2021/5/13 03:15,旺宏,神奇寶貝股，殺破30就大買，不過機率很低就是了，外資不可能這樣大放送，明天跌再加碼,2
3934,2021/5/13 00:35,旺宏,買在47.3，不甘心的下場⋯覺得再好也要設好停損點，要遵守紀律呀😩短線佈局變長線，等著領股息了,8
3935,2021/5/13 00:17,旺宏,買在46.95，今天趁回彈時賣39.65，虧損達17%再不跑就違反紀律了！,7
3936,2021/5/12 22:33,旺宏,這借券力道⋯阿彌陀佛😅,3
3937,2021/5/12 21:56,旺宏,一個人跑到公園喝酒正在思考明天要繼續做空還是做多 美國費城半導體大跌納斯達克大跌台股會不會趁機反彈呢 我也不是曾經沒被嘎過 現在一邊喝酒一邊不停地翻閱小胖威力的旺宏奮鬥史讓自己不會再犯相同的錯誤.因為聖鬥士星矢有一句名言曾說過同一招對我是沒用的,20
3938,2021/5/12 21:24,"聯電, 台積電, 旺宏",借用非凡電視台的畫面，做個歷史記錄一下！2日最重跌2070點，白話一點講，兩天跌深超過2千點。2021/5/12。,66
3939,2021/5/12 21:11,旺宏,"旺宏被豬頭幫借券數月打壓，吳董連吭一聲也沒有，難道被欺負就是旺宏的命運！！！！！5/12 旺宏總成交量 73,123張，其中當沖 29,644張，當沖率 40.53%借券賣出 3,073張，借券賣出還券 1,126張，借券賣出餘額 97,097張借券增加 +8,917張，借券餘額 117,016張融資減少 -3,708張，融資餘額 65,088張融券減少 -73張，融券餘額 1,459張外資買超 +5,880張，持有 292,111張",96
3940,2021/5/12 21:04,旺宏,"一個星期噴掉半台TOYOTA,心痛痛的買旺宏要賺要很久，噴掉只在轉眼之間。",14
3941,2021/5/12 19:51,"聯電, 鴻海, 台積電, 旺宏, 華邦電",華爾街股市名言：「當擦鞋童都想要買股票時，就是股市崩塌的時候。」         但我更擔心的是通膨這隻怪獸，通膨更是股市的殺手，未來6個月將會達到高峰，不知道何時會來。 今年操作法則：不盲目追高、謹慎短線操作、不碰融資融券、嚴設停利停損。,31
3942,2021/5/12 19:20,旺宏,抱上又抱下，再一跟半跌停就到成本了...有人也是這樣嗎?,9
3943,2021/5/12 18:53,旺宏,好啦再殺一隻就差不多進場價了 不要哭哭了 45塊沒停損的 你在這邊要等他漲回去 9月有希望喔😂慢慢等吧,6
3944,2021/5/12 18:42,旺宏,難道被上次那個女孩子講中嗎？,3
3945,2021/5/12 18:33,"聯電, 台積電, 旺宏",大家加油💪，今天恐慌氣氛真的是到了極點！ 相較起來台積電相對抗跌！但還是跌。天佑台灣，天佑股友們！,81
3946,2021/5/12 18:10,旺宏,https://money.udn.com/money/amp/story/5710/5445099,讚 
3947,2021/5/12 17:54,旺宏,資訊分享還在呼吸嗎?,25
3948,2021/5/12 17:44,"聯電, 鴻海, 台積電, 旺宏, 華邦電",外資           投信鴻海    18086         2490台積電 -7777        1804聯電       454           4267華邦電  4912           -1356旺宏       5880         531隨時注意外資/投信的買賣張數，反轉訊號藏在魔鬼裡，疫情擴散是天上掉下來的考驗，小心謹慎操作。,23
3949,2021/5/12 17:30,旺宏,當討論區已經鴨雀無聲 就差不多可開始分批建倉,9
3950,2021/5/12 16:42,旺宏,回到了發動點，是時候可以觀望了，33能止跌可重新建倉，路途爬的辛苦，卻用滾的下山，加油。,12
3951,2021/5/12 16:30,"鴻海, 旺宏","今天賣賣超+昨天融資券 這種維持率... 現貨知道自己在做什麼就好了 阿迷頭活 00""",22
3952,2021/5/12 16:27,旺宏,徹底的破底了,2
3953,2021/5/12 16:23,"鴻海, 國巨, 台積電, 旺宏, 同欣電",＃2327國巨 ＃2337旺宏 ＃6271同欣電 ＃2317鴻海以上個股只是文章中提到的舉例個股，文章內容並非推薦買進或賣出的依據！今開：16515 今高：16552 今低：15165 今收：15902 量能：7727.7億大盤：今天台股開低68點，開低反彈後一路走低再往上震盪反彈收腳，尾盤搓合收在15902收跌680點，收留下引線的長黑K棒，大盤拉回震盪盤整盤！昨晚美股道瓊和NAS收跌費半收漲，台股今天開低反彈後一路走低再往上震盪反彈收腳，盤中高點沒過昨高反彈未碰季均線後走低，盤中低點有破昨低短破半年線後反彈收腳，尾盤搓合收在季均線之上半年線之上，五日/十日/月均線仍為下彎，量能七千七百多億是下跌量增的走勢，大盤目前短線空方走勢，長多格局面臨挑戰！操作提醒：以下純屬個人今日大盤的盤勢觀點：1.盤中高點沒過昨高低點有破昨低，開低走低反彈震盪收腳，是下跌量增的走勢！2.走勢結構中，權值股領跌賣壓沈重，傳產類股強勢族群補跌電子類股持續趕底！3.技術面上，爆量長黑留長下引線，收盤收在季均線之下，短期均線仍轉為下彎！4.昨外資大賣現貨回補期貨空單偏短空看待，散戶指標資減%>券減%偏短空看待！大盤今天開低反彈無力再走低，盤中遇恐慌性的殺盤，盤中最低大跌1422點，收盤收跌680點，收留長達737點下引線的爆量長黑棒。大盤連續兩天的下殺趕底爆出巨量，日線級一舉回測到半年線收腳，週線級最多下殺二千點回測破20週均線，月線級回測破5月均線。此波拉回修正的幅度又急又快，今天爆量留下的長下引線是否已達此波修正的滿足點？我不預設立場！就端看週五收週線時是否能有效守住今日盤中低點？目前大盤日線級空方勢看壓力不看支撐，週線級暫破上升趨勢線，月線級也面臨上升趨勢線的挑戰，因此本週五要收的週線級走勢就顯得重要！本週五收週線時2/15當週的低點16197最好要能站回，3/29當週的低點16411最好要盡快站上！個股方面：大盤今天持續趕底，盤中的恐慌性的殺盤所有類股無一倖免！傳產類股中航運/鋼鐵強勢族群個股今天的重挫是補跌的開始？還是在趁大盤趕底時假摔？不用預設立場，今天是下跌量縮注意明後兩天的價量結構，只要維持正相關的走勢則視為漲多的拉回整理並非返轉，持股者仍建議在族群輪動爆量時逢高做減碼，在輪動量縮時盤中勿追高；或是善設停利點，點位到就執行停利，不到續抱即可！空手者切勿追高，可靜待週線級走勢整理後量縮不破前低時的分批買點。電子類股方面的修正，已經從原先連續的量縮盤跌，到這兩天的加速趕抵，電子權值股的積哥/海哥/發哥今天的趕底也都已出量了，注意這些個股今天爆量黑棒的低點只要能有守，那領先大盤先拉回的電子類股就有機會領先止跌回穩，手中持股者就注意手中的個股，在明後天電子股若有反彈時，彈的比整體電子類股弱時，趁反彈時換股操作；若是連彈都不彈還把今日的低點跌破，那就更應該砍掉換股操作。趕抵階段不宜短線操作，憑感覺摸底搶短線容易被修理！此階段適合波段操作者有計畫的分批佈局，請務必要控制資金部位，做好分批進貨的計劃交易，一樣要設好停損點！大盤位處高檔震盪，類股族群以及資金輪動都很快速，個股操作上，宜選擇正相關走勢的個股，避開爆出大量和背離走勢的個股。手中有持股成本較高者要善設停利/停損點。空手者搶短時切勿追高殺低，個股急漲急跌時反向操作，在進場前就要規劃好進場點和停利/停損點(三點要同時設定好)，要確實執行！以上，提出個人短線上的看法，祝各位操作順心！,159
3954,2021/5/12 16:16,旺宏,好黑暗喔喔喔喔～ 抱著吧～,2
3955,2021/5/12 16:09,旺宏,你們還不相信求求說的19奈米SLC NAND 良率很好？但是我相信本土疫情的恐慌誰都受不了！,3
3956,2021/5/12 16:08,"聯電, 台積電, 旺宏, 華邦電, 南亞科","5/12 三大法人買賣超：2408 南亞科 買超 +5,543張2344 華邦電 買超 +1,542張2337 旺宏 買超 +2,895張2330 台積電 賣超 -5,294張2303 聯電 賣超 -3,286張",127
3957,2021/5/12 16:07,"旺宏, 華邦電, 南亞科","🔎 05/12 華邦電 (2344)📢 三大法人買超 +1,542―――――――――――外資 🔺 買超 +4,912投信 ❎ 賣超 -1,356自營商 ❎ 賣超 -2,014🔎 05/12 旺宏 (2337)📢 三大法人買超 +2,896―――――――――――外資 🔺 買超 +5,880投信 ❎ 賣超 -531自營商 ❎ 賣超 -2,453🔎 05/12 南亞科 (2408)📢 三大法人買超 +5,544―――――――――――外資 🔺 買超 +6,373投信 ❎ 賣超 -643自營商 ❎ 賣超 -186",18
3958,2021/5/12 16:05,"旺宏, 華邦電",旺伯快跌（踩）到我的持股原則了，可以不賺💰，不能賠本金。在紀律設定之下跑了兩張低成本，換湯不換藥的接了同族群華邦電兩張，一賣一買間還可以拿回一點💰，明天再繼續操作下去，差價應該夠多接一張華邦電。這兩天發文有點多，多有打擾，也多了一些情緒上的發文，還望多多包涵🙏大盤這種重力加速度的跌法，給我們好好上了一課，下次再登頂回來，記得獲利。,41
3959,2021/5/12 15:51,旺宏,投信賣旺宏531張，大家各自保重了，跌到都懷疑人生了，按讚集氣吧,13
3960,2021/5/12 15:47,旺宏,國安雞金口水護盤，屁話連天，千呼萬喚、屎終出不來、真的在騙小孩 ！自己保重啊 ！！,3
3961,2021/5/12 15:22,"聯電, 旺宏, 矽統, 友達",滿手電子股，只能看多，大盤跌1400多點也沒錢買了⋯⋯,33
3962,2021/5/12 15:05,旺宏,雖然我偶爾在這邊當沖賺點小錢 但我還是被套牢了 我還以為台灣大 不會受影響的說,5
3963,2021/5/12 14:55,旺宏,加入旺伯快2個月了，3次的48以上都有參與到，買旺伯，說不是看上它的利多也矯情，買股票不就是買公司未來前景嗎?，守住手上的籌碼也會被人恥笑，我就不是神人，穩穩的期待不行嗎非常厭惡笑話人的酸性體質。,23
3964,2021/5/12 14:48,"旺宏, 友達, 亞諾法, 康那香",這2天的大盤..也跟自己的心情一樣..昨天早上..去參加了一個大學好友的告別式..過了一天了..心情仍是相當的複雜😔😔😖..,29
