,日期,標題,內容,讚數
922,2021/5/15 17:25,"聯電, 鴻海, 台積電, 友達",聯電 鴻海 台積電 友達 加權指數粉絲週報-星期五大盤上漲156點.盤中最高上漲快405點. 航運和鋼鐵依舊下跌修正. 電子試圖要拉半導體類股和面板股要成為主流. 可是因無法聚集人氣. 尾盤回跌作收. 可見得目前電子股想要接棒成為主流. 但是市場並不認同所以這禮拜五的上漲中.除了電子權重股拉高指數之外. 大盤並沒有產生一個真正的主流能夠帶領人氣上漲. 可以說是上攻失敗. 下禮拜的觀察重點. 就在於會不會有聚集人氣. 帶領上漲的主流出現.如果以我所學的經驗.並不是不看好電子類股. 因為技術分析沒有模擬兩可的答案. 就勢論勢. 而以技術分析來看. 電子類股已經開始走入空方趨勢. 除非台積電能夠強攻上漲到619元以上. 才有可能化解電子類股空方趨勢. 而且美國股市的那斯達克和費城半導體指數. 也是已經開始走入空方趨勢.一旦美國股市的那斯達克和費城半導體指數反彈結束.又往下修正的時候.電子類股除了台積電之外.很多的電子股都將會很危險. 風險和利潤. 請自行判斷所以手中有套牢股票的粉絲. 靜待反彈找賣點. 空手的粉絲建議先不要進去搶短．保持空手觀望. 等待買進的訊號出現再進場. 參考看看^^,12
923,2021/5/15 17:23,"友達, 群創",3481群創 2409友達疫情受惠股如下: 1.醫療:生技 防疫 疫苗個股2.運輸:貨櫃航運股(陽明+長榮+萬海)3.配送:宅配運輸股4.飲食:食品百貨股5.衛生用品股6.教育:遠距教學股(面板>友達+群創)請空軍們勿再配合做空的投顧分析師製造恐慌，惟恐天下不亂，並非所有股票都是無差別全部看空下跌。以上資料僅供參考，請同學們自行評估及空管投資風險,40
924,2021/5/15 17:20,友達,撿便宜絕對不是現在撿，因為撿完會有更便宜，這種氛圍先觀望，別到時又在那被套後悔，記住時間也是成本,13
925,2021/5/15 17:16,"鴻海, 台積電, 友達, 長榮, 華航",全台淪陷 股市數字不切實際 罪魁禍首有其二 雞師 韭菜腦多酸民 雞師人神共憤 讓台灣一年多的防疫功虧一簣 害得台灣非洲化 百姓到處搶物資沒食物吃 並且失去自由 以及生命安全 症腐應該要強硬一點 將這些人以及其家人抓到市區大街槍斃 並且直播網路 以警示,10
926,2021/5/15 17:13,友達,那如果明天變成10幾例或者沒有新增了呢？,8
927,2021/5/15 17:09,"友達, 長榮, 陽明, 萬海, 群創",中午聽到180例，覺得很驚嚇，現在就覺得還好了，明天要是在多3-500個覺得也還好，人的恐慌其實鈍化的很快，不過今天180人的消息要是在交易盤中才炸出來，多半要再次崩千點了，星期六爆出來讓大家這兩天有心理準備，好好想一想是要砍股換現金，還是趁低撿便宜，蠻好的 。,52
928,2021/5/15 17:08,友達,➤ 無收￥，收￥請退出授人以魚，不如授人以漁！3月03曰 寶.徠（1.805）盈約10趴3月11曰  光.罩（2.338）盈約10趴3月19曰 茂.迪（6.244）盈約10趴君羊內每曰提供快訊、走勢建議。君羊內每月推2-4隻穩月殳，小盈為原則。君羊內資深師傅在線問答，真實不虛。可互動、觀摩。無強入強出，完全自主。由損轉盈不要太簡單！位置有限！慾來從速！看↖左上角我大頭貼， 十   歡迎各位光臨！,1
929,2021/5/15 17:06,"友達, 群創",面板會不會變成防疫概念股啊..星期五兩支面板各買了一些 本來是看準會不會季線反彈 不過現在這個大盤 感覺技術指標這些都是浮雲了加上本土又多了180例 星期一大盤大開殺戒的機會應該很高星期一如果不太妙是不是應該先跑了加上本土又確診了,15
930,2021/5/15 16:56,"聯電, 台積電, 友達, 群創, 聯合再生",親愛的大家，如果你真的很擔心股價的話下面這篇，奶博不知道算是鼓勵安慰你，還是威脅你你知道嗎，一塊 mother glass 送到面板廠之後，一直到做好成一塊面板的過程中，需要用到多少水嗎？你知道嗎，一片切好的 blank wafer 送到晶圓廠之後，一直到做好成一顆一顆的 IC chip 的過程中，需要用到多少水嗎？更別說還有太陽能等其他產業但你知道嗎，現在全國各大小水庫的平均有效蓄水量，不到 20% 嗎？而且還是靠基隆新山水庫的85%，加上雙北地區的翡翠水庫超過 64.6% 的蓄水量，才拉高全國平均值的嗎？說真的，我們...已經有了14個月的優異防疫經驗已經有備好了數以8億片的口罩已經有了七月底就能打的國產疫苗已經有了超過萬七的經濟實力那你覺得，你該擔心疫情多一點，還是擔心水資源多一點呢？Trust me疫情的部分，只要大家遵照、遵守政府的規定，絕對可以被有效的控制住但沒水的話...幹的咧！股價沒直接死給你看，我再隨便你你看全世界各大車廠光沒有汽車晶片，先做好的車都只能放在廣場上風吹日曬了水一旦真的沒了，晶圓跟面板的製程，可是連動都不能動了喔台灣開放即使資訊-個大水庫蓄水量 https://water.taiwanstat.com,198
931,2021/5/15 16:55,"中興電, 台達電, 友達, 群創, 寶成",週一這些Q1 暴賺的股票  ，全部給他一洩千里，不然要買的人下不了手XD 感謝打折出清大拍賣賣。像友達跌到18元，q1暴賺1元的來買幾支紀念。,17
932,2021/5/15 16:46,"佳世達, 友達, 長榮, 陽明, 群創",有名叫“史丹利機器人”者大家互不認識，到處給人一顆星，大搞破壞，有收到一顆星的同學請各自去函主編建議將此人逐出社團，還給此社團一個乾淨的討論空間，謝謝！,46
933,2021/5/15 16:29,友達,剛剛群組裡面專營電腦通路的：今天筆電已被拉走「幾百台」正在積極備貨中！我想面板會持續：供不應求！！,29
934,2021/5/15 16:25,友達,疫情恐慌已變了樣，不是單看技術面就能分析後續漲跌,14
935,2021/5/15 16:17,"聯電, 鴻海, 台積電, 友達",我知道大家現在的心情都很浮躁在談股市之前，先分享一個紓壓的辦法首先，別上街做連結了快宅在家打開購物網站APP買一條美裙女孩紙就自己穿男孩紙就送給你心儀的女孩兒以下正題單刀直入我一直強調停損的重要也一直提醒大家不要攤平只會越攤越平但你不要現在跟我說禮拜一開盤你就要直接停損如果你從萬七一路抱到現在那現在砍股不叫做停損，它叫做亂賣 最低限度你該等盤中回穩再處理要不然就是靜待這種非理性下殺的情緒過去然後擇日賣在均線壓力當然想抄底的例外風險管控來說你該停損或減碼然後最重要的不要槓桿全開融資歐印因為疫情而起的，就會因為疫情而退但如果你買到的是本夢比沒營收支持的股票那還是一筆不留全面出清假日是你做功課的好時機找出股權集中又獲利良好的股票別被蔓延的恐慌情緒左右了你的判斷當然，現況空手最好空手最好，空手最好，空手最好但如果管不住手那就現金換股 現金買進  危機入市小額布局抱以年計往往能比殺進殺出帶給你更豐厚的盈餘知道週五為甚麼會收紅那麼多了吧大人作嫁往上騰高指數這上下震盪660點的舞台就展現了出來股市最怕的利空是漲多還有基本面走壞但全世界股市都在疫情中渡過也在上周修正後拐頭回穩台股不可能因為疫情置身事外一直羸弱下去日日大跌更別說股市是經濟領先指標領先反應，也會領先走穩，就在你搶完泡麵蔬菜肉類才發現需要兩個冰箱之後，理智才會一點一滴慢慢浮現我不會說不會再跌但如果量縮與震盪空間縮小你就可以開始多加留意與放心聯電 台積電 鴻海 長榮 陽明 友達 華邦電,183
936,2021/5/15 16:06,友達,先保本再說，錢多的人，你們慢慢逢低加碼，我等第四級警戒宣佈封城再回來,9
937,2021/5/15 16:06,友達,先保本再說，錢多的人，你們慢慢逢低加碼，我等第四級警戒宣佈封城再回來,5
938,2021/5/15 15:53,友達,週末恐慌潮達到高峰，週一準備迎接綠油油的一片青草原直至520。接下來每天100到200人的感染讓大家無感後股市才得以爬升。等吧，出頭就挨子彈... 空吧，隨時捉摸不定的時局，一變盤就要你命...,9
939,2021/5/15 15:49,"大成鋼, 宏碁, 友達, 聯合再生, 加權指數",買賣在個人別病急亂投醫，相信自己、別讓達人的多空論戰影響自己。看看自己籌碼去操作實在點，買跟賣又如何承擔的起就好。,24
940,2021/5/15 15:39,友達,擔心自己的健康就好，不要牽拖股市,15
941,2021/5/15 15:37,友達,加油台灣！好股票趕快恢復正常,14
942,2021/5/15 15:33,友達,看多看空 都好 現在沒有比防疫更重要了 平常心看待股市 跌到谷底還是會再漲回來的 時間的問題而已 防疫優先 留得現金在不怕沒柴燒,12
943,2021/5/15 15:31,"友達, 飛宏, 長榮, 群創, 加權指數",媒體大肆報導渲染 人心恐慌 造成投資者漂浮不定再者前一波行情 許多年輕人放膽下去融資 借貸 當沖 等等的 這一波只能說比踢到鐵板還疼題外話 看產業發展做投資的還剩多少人呢…,30
944,2021/5/15 15:23,"友達, 長榮, 陽明, 群創, 加權指數",違約交割？笑死人，幾歲了還會犯這種錯，好好反省吧，活該！滾出股市吧，失敗者！,35
945,2021/5/15 15:20,友達,星期一開高走低，但是整個禮拜下來會漲，而且不少！,15
946,2021/5/15 15:10,"中鴻, 友達, 長榮, 陽明, 群創",對比較熟美股的我來說，我認為「違約交割」根本是台股市場所設下的「陷阱」，要怪當事人？我當然無所謂，自己做的事情自己要負責，這些基本上就是賭徒。但，這麼大量的違約交割，你跟我說制度沒問題？我打從心裡認為，這叫做制度殺人。美股的交易制度是購買力，換句話說，你在券商的戶頭有100美元的「購買力」，你才能下單買100美元的股票。你下單之後，就算還沒成交，購買力就是0，因為原本的那100美元就被圈存了。你有多少錢可以被扣款，你才能買多少的股票，所以不會有人在美股市場買了股票卻沒錢，變成違約交割。這就是我為什麼認為，違約交割是制度殺人，因為台股允許你沒錢也能買股票，確定自己買到股票之後兩天內匯款就可以，這叫做T+2制度。我不吃金融這行飯，我就可以說這些話，主管機關很無良，為了台股的成交量，這個制度一直都不改，根本就是設陷阱。只有一個陷阱，也就算了，主管機關還設了第二個陷阱，竟然為了成交量提出當沖降稅優惠，原本今年年底優惠就要到期了，主管機關還提議說要延長五年，我們就等著看一群一群的小白兔繼續自己跳進陷阱吧！整個股市在那裡鼓勵無本當沖，加上違約交割的陷阱，當然就會死一堆人。什麼是無本當沖？當沖就是同一天買到股票又賣掉，無本當沖就是因為你買股票不需要先準備錢啊！兩天內補上就可以了，但是你當天就賣掉了，所以如果你今天用552買到100張台積電，再用557賣掉，你完全不用本錢就可以賺到50萬，這叫做無本當沖。不過如果你運氣不好，用557買到，結果到收盤前發現不賣不行了，最後用552賣掉，你賠了50萬，這時候你得補給券商錢啊！但是你手頭上只有5萬，怎麼辦？最後就違約交割了。要知道，真正的違約交割其實金額大多不大，死的都是又菜又小沒經驗的那一群賭徒散戶，然後違約交割之後金融信用一輩子完蛋，不能辦信用卡也就算了，更慘的是房貸、車貸都不太有機會辦了，券商和銀行看到這種人也不見得會給開戶。前面要賺手續費，都鼓勵這群小白兔積極交易、無本當沖，違約交割之後，這群人一輩子沒有希望也沒人在乎。為什麼會有這種可怕的陷阱？就為了成交量，沒有成交量券商會很慘，但是拜託看一下今年的成交量多誇張，還有必要圖利券商繼續維持這種T+2的制度嗎？還有必要繼續當沖降稅去鼓勵年輕人把股市當賭場嗎？我只能說繼續支持這兩個陷阱存在台股的，良心真的都不知道被什麼吃掉了。,95
947,2021/5/15 15:09,"友達, 群創, 彩晶",疫情5/15日急速擴大，新增本土病例高達180名，指揮中心宣布雙北防疫升為第三級警戒。第三級警戒是什麼？按照指揮中心訂定的「疫情分級」及「疫情警戒標準及因應事項」，第三級警戒的兩項要件是：單週出現3件以上社區群聚事件，或：1天確診10名以上感染源不明之本土案例。由於5/15日新增確診病例已經多達180例，無論感染源是不是明確，染疫人數都已經多到必須強化防疫，指揮中心旨出，「部份地區（雙北）防疫升級，其它 地區強化防疫」，雙北防升至第三級之後，其它縣市預料將會自主跟進部份屬於第三級的防疫措施。第三級警戒規定有哪些？警戒升至第三級，所有民眾必須：外出全程戴口罩。禁止室內5人以上，室外10人以上聚會。僅保留維生、秩序維持、必要性服務、醫療及公務所需，其它營業及公共場域全部必須關閉。發生群聚的社區，必須封鎖。,"1,430"
948,2021/5/15 15:06,"友達, 長榮, 陽明, 群創, 加權指數",「新冠肺炎」，這部超重磅國際大片，歐洲、美洲、亞洲、日韓老早就上映熱播，連二輪片都下片了，現在才輪到台灣首次上映。恐慌多少都會，但一年前都預演、排練一次過了，現在就是政策出來，全國民眾配合，相信應該可以花比其他國家更短的時間就控制下來，要有信心。有心人提醒可以，但危言聳聽的話，就自求多福，別以為國家不會辦。,80
949,2021/5/15 15:01,友達,只要員工沒有確診因該受疫情影響會越來越小,14
950,2021/5/15 14:50,"台積電, 友達, 聯發科, 長榮, 陽明",此次疫情應變處理的能力將真槍實彈的考驗幾位明星市長，都是未來領導台灣的政治明星，看誰能脫穎而出。基本上，我認為陳時中已失優勢了。,47
951,2021/5/15 14:48,友達,股票基本面好，去年是完全沒訂單，今年大家都心裡有準備可能爆發，完全是兩碼子事，融資比較危險，有現股不要賣，明年領股息…賣了就輸了。,17
952,2021/5/15 14:36,"友達, 陽明, 惠特",星期一融資又要斷頭一波🤣🤣,23
953,2021/5/15 14:35,友達,"不要一開始就假設會跌停,視情況調整手中持股,而且還可以正常上,下班/課 .....不要害怕,美國之前更嚴重,股市還創新高,只要三大老不要害怕,讓股市小白害怕的....造成人踩人的...,因為在家少出門,最需要的是電視,桌上電腦,筆電.....",16
954,2021/5/15 14:32,友達,大戶賺錢低調賺散戶賠錢高調酸唯有理性守紀律切莫跟風兩頭空願天佑台灣 天佑地球武漢肺炎 切莫再延,10
955,2021/5/15 14:29,友達,今日升上三級警戒， 這周也已經出現了歷史上的大跌 想請問大家覺得禮拜一大盤會如何？ 有可能會再次出現跌1000的可能嗎？ 還是會反向大漲？,8
956,2021/5/15 14:25,"台聚, 聯電, 漢唐, 友達, 陽明",禮拜ㄧ開盤先停損了  泣....,17
957,2021/5/15 14:18,"中鋼, 友達, 長榮, 群創, 泰金寶",各位股友們防疫升至第三級請問各位會怎麼操作呢？蓋牌？或是出清變現？,19
958,2021/5/15 14:16,友達,暴衝確診180例，三級警戒配合防疫盡量少外出，不知道面板股會不會變成防疫概念股。,9
959,2021/5/15 14:10,"友達, 群創, 彩晶",面板股早就叫你們停損了 有聽進去的恭喜、最近再忙著陽明 本來要空軍友達 後來想一想友達空軍到1x元 又如何他的頂給他算35 1x-35才多少？空軍目標價陽明50、目前價錢74 頂不用算多100就好、 空間太大了 買一張賺一張。陽明50之戰 有你的參與才會變成更精彩以下是我們空軍部長（中哥） 人與人的結合 禮拜五（25）禮拜六（180）禮拜日（？）禮拜一（？） 希望有幫助到你們,7
960,2021/5/15 14:02,友達,當沖高，成交量高，月KD下彎，破季線，利多頓化，環境空大於多，做多好像難度高點,11
961,2021/5/15 13:59,"中石化, 友達, 群創, 彩晶, 波若威",大家要理性一點～雖然疫情持續不斷，但是股票投資人要對自己公司要有信心點！記得大家顧好自己有健康才有財富 ，禮拜一一定大跌要等疫情好了股市才會上升，不要因為一時情緒化虧損一大堆～台灣一定是全球最安全！,46
962,2021/5/15 13:55,友達,如果陳時中 不要信口開何說沒有本土疫情如果陳時中 不要信口開何不做快篩如果陳時中 不要信口開何不要中國代理的輝瑞疫苗如果陳時中不要信口開何放寬機師僅需3天的自我隔離今天的台灣。 會這個樣子嗎您還相信有3000床的隔離床嗎..???? 一個指揮官 最悲哀的事情 就是缺乏高瞻遠囑的遠見及雅納他人的諫言胸襟  希望台灣能渡過這次危機阿彌陀佛,17
963,2021/5/15 13:55,"友達, 欣興",請問各位前輩對這兩隻的看法,13
964,2021/5/15 13:55,"友達, 群創",Q1eps分別1.25、1.15，一年乘以4分別5、4.6，面板本益比大概3-5而已，所以股價25算天花板了，假如15以下就可以開始接，看到賺到！死屁孩多學點！,13
965,2021/5/15 13:51,友達,星期一我會笑死,6
966,2021/5/15 13:46,"聯電, 台積電, 友達, 群創, 加權指數",早上才在說大盤希望回測萬四結果記者會就….看來別無不可能🤔只要空軍指揮部部長一發言  😎就可以撼動股市幾千億上下但我還是覺得禮拜一開漲機率大  如果有也就是個反彈而已   我是都不會搶反彈拉昨天再增180例 今天呢  明天呢 後天呢下禮拜要是天天都暴增確診那會怎樣？😬老手都死在抄底  新手都住在山頂順勢當沖一下  小賺即可如果下禮拜外資也撤出資金非常不妙啊～～～～🙀空手最安全  看戲！😘,33
967,2021/5/15 13:45,"台積電, 友達, 長榮, 陽明, 群創",看空也好看多也罷其實大家也不用再吵什麼漲跌了空軍也不用再浪費你們的時間了現在做好防疫最重要台灣加油💪大家一起撐過去這波疫情大家加油💪,46
968,2021/5/15 13:43,"友達, 長榮, 陽明, 群創, 加權指數",多少人虎視眈眈等著禮拜一當沖？禮拜一當沖你選擇空還是多？我選擇多唷～當然開盤就跌停的就不用看了準備尬一波疫情升溫大家乖乖在家裡打lol吃泡麵 炸鹹酥雞視訊逛網拍千萬別跑夜市健身房KTV提示就這麼多了 再多得付費了,105
969,2021/5/15 13:40,友達,掃描需要什麼 「手機」，台灣是高齡化社會 老年人其實很多都沒換手機或者沒在用 這個市場也是很大 全聯採購 點數也要掃描條碼 這個商機...,8
970,2021/5/15 13:35,友達,住在21.45樓 好怕天塌下來,2
971,2021/5/15 13:34,友達,美股台績電、友達、電子股大漲,16
972,2021/5/15 13:26,友達,開低順勢打第二隻腳？,2
973,2021/5/15 13:25,"鴻海, 友達, 長榮, 玉晶光, 加權指數",技術分析         操作風險憑運氣贏錢  憑實力輸錢你要用基本面選股   沒什麼問題但絕對不代表你的操作技巧可以爛只會一張不賣 奇蹟自來  越跌越買做對上天堂 做錯下地獄  超級投機只有韭菜達人才會教這種韭菜操作在冠上美名 長線投資  看長不看短時間換得到金錢  金錢換不回時間請不要違背 低買高賣  賺錢的真理憑實力贏錢    憑運氣輸錢技術分析就是先理解  找邏輯  後運用前兩點是智商問題   所以只談運用操作要  順勢做長   逆勢做短多頭空頭出現轉換的風險時 才是考驗心中無多空  口袋不會空  禁執著操作要有依據  做錯才能改進  數據化靠感覺做錯  請問是要如何改進 😅,41
974,2021/5/15 13:23,友達,（部分）公司、學校，已經採（遠距離教學、上班了！）,14
975,2021/5/15 13:23,"聯電, 台積電, 友達, 中美晶, 元太",我猜台積下週一直接收在580左右,40
976,2021/5/15 13:20,友達,空軍總攻擊！不要不相信 這只是剛開始,3
977,2021/5/15 13:17,友達,股票是零和遊戲，你賠錢，就有人賺錢，總之嚴守操盤紀律，才不會在這種氛圍受到嚴重傷害,3
978,2021/5/15 13:15,友達,就是很多人股票賺錢，愛去模抹茶爽,5
979,2021/5/15 13:13,友達,先觀望不買股票,5
980,2021/5/15 13:13,"友達, 群創",以前用三年的手機打傳說對決 放招都會延遲 自從換了apple速度就變好快追劇也特別順暢 開始工作後就分了工作用的手機 家裡用的手機 老爸老媽的手機過了一兩年視訊變不清楚 我也陸續換新有時候你有的商品 也是需要換新 連行動支付都會認手機的版本 怎麼還會有人用舊思維說已經有了😂,6
981,2021/5/15 13:07,"友達, 群創",下週能不能看到10塊的面板？媽媽雜摳的時代要來了嗎？,9
982,2021/5/16 03:27,群創,看到這個殘體字，我知道要怎麼做了。,5
983,2021/5/15 23:44,群創,只能提醒大家，資金嚴格控管，不要融資操作，這波下殺2600點很多小白畢業，下波畢業的可能就不止是小白，應該也會有很多技術分析高手的老王會賠葬,11
984,2021/5/15 23:24,群創,群創 不是自動化工廠 怎麼會怕疫情?而且面板應該是受惠吧?,19
985,2021/5/15 23:16,群創,不要只關注疫情，別忘了，我們還有缺水危機喔！順勢殺死融資吧~還有搶短的當沖客,5
986,2021/5/15 22:58,群創,每日狂賣但持股數卻增加了 跟年初46元長榮下殺一樣可轉債轉換補充持股水位了吧,21
987,2021/5/15 22:33,群創,疫情爆發面板需求相對提高⋯宅經濟效應又開始！群創全年EPS預估7⋯星期一大戶一定會拼命接的！！大家別輕易丟出手上的持股⋯防疫情間大家共體時艱⋯一起渡過這波疫情吧💪加油台灣,39
988,2021/5/15 22:11,群創,方方便便的！不行就盤它！,7
989,2021/5/15 22:10,群創,Not to sell in May and go away.,4
990,2021/5/15 21:57,群創,疫情嚴峻 遠距教學需求高，面板還有機會,16
991,2021/5/15 21:34,群創,看遠點有遠距離辦公，在家無聊娛樂休閒，無人式點餐增加，基本面第一季營收佳...未來只會更好，震盪中看好但不融資...,9
992,2021/5/15 21:25,群創,等到21以下囉 大家應該都有預期到吧 可以開始低接搶反彈了,6
993,2021/5/15 21:16,群創,殺融資，...週五違約交割金額創新高，這是0512大股災的，下週一的違約交割是0513大停電的，又有多少違約交割呢？？...面對疫情干擾，下週一又要殺幾天呢？？！！...今年配息0.4，殖利率目前好歹也有約4%，Q1每股淨值也在25.5以上了，今年獲利應該有5以上吧？？..沒有急迫資金的可以有配息及明天可觀的配息，但融資借貸無餘資可應的，也只能被迫出場了，...下週應該會很熱鬧吧？！,9
994,2021/5/15 21:16,"台揚, 群創, 昇達科, 新復興","除了 SpaceX 向 NCC 詢問在台提供衛星通訊服務的相關規定，另一家國際航太通訊業者 AERKOMM Inc. 已正式向 NCC 遞件，申請電信事業登記，目前仍在補齊書面資料。根據經濟部工業局統計，全球太空經濟以「衛星產業」為主，2019 年全球產值 3,660 億美元，衛星產業為 2,710 億美元（佔約 74%），而衛星產業又聚焦在地面設備及衛星服務，產值占比逾九成。根據《工商時報》，目前許多生產降頻器、接收器、功率放大器的台廠如台揚、群創、廣碩、昇達科、新復興、華通等，都已打入 SpaceX 等太空計畫供應鏈。",26
995,2021/5/15 21:15,群創,群創拜託你跌回6元讓我all in 下,5
996,2021/5/15 20:48,"華邦電, 群創, 聯合再生",群創，華邦電，聯合再生，中石化，會不會漲,12
997,2021/5/15 20:46,"燁輝, 華邦電, 群創, 聯合再生",群創，華邦電，燁輝，聯合再生，中石化，會漲嗎,12
998,2021/5/15 20:44,群創,是該找點貪婪了,6
999,2021/5/15 20:40,群創,面板股 還旺嗎 還賺嗎,8
1000,2021/5/15 20:38,群創,"美股已連漲2天了,而且5/20快到了,國安基金會護盤,最壞的都遇到了,還有什麼比這更可怕的....只要三大髮人不要亂賣就好了.真的不要自亂陣腳,冷靜冷靜...不要過度恐慌,只有少部份人須隔離,我們還可以正常生活,只要出去戴口罩,注意衛生小心一點就好,建議可以放一罐水在汽(機)車上,買完東西出來用水洗一下手也不錯哦.",12
1001,2021/5/15 20:37,群創,上週五 提醒大家。大家不愛聽。買股 最厲害的不是賺了多少。而是停損停的漂亮。該放還是得放。 等穩定在回頭買回來。,5
1002,2021/5/15 20:08,群創,"群創再多的利多也抵不上疫情恐慌？美科技股大漲，面板需求及報價仍然暢旺.......的確，這個時候利多對股價拉抬是發揮不了作用，但對股價支撐仍然是動力，官股買進也是動力，但你的信心才是最大的動力！「贏了就跑，輸了就抱」不是正確的投資觀念，因為獲利是已知，虧損是未知，買錯了股票越抱越慘叫「套牢」，只求解套絕也不是投資，買對了股續抱才叫「投資」，同一隻股票群創，買在20幾，有人認為是投資，有人認為是套牢，觀念在「心態」，如果你對群創沒信心，建議你儘快出脫，不要再折磨自己，因為「輸了就跑，贏了就抱」才是正確的投資觀念，跑了的損失是已知（損虧多少有數），若你對群創有信心，那就續抱且抱緊，因為獲利是未知，這是內心裏光跟影的爭戰，沒有對錯，角度及眼光不同而已。怕就是心+白，投資錯誤起源於無知，無知就容易害怕，「怕與不怕是投資成功的關鍵」，但是不是不怕就不會輸？非也，而是你知道你知道最壞虧多少？你知道可以忍受跟承擔的風險, 新冠變種病毒，傳播力強，但致死率低，台灣人對政府疫情管制措施的配合度vs.歐美自以為身強力壯不肯配合social distance完全是兩樣情，疫情還沒到高峰，主力不會笨到去逆勢拉抬，但群創跌幅已深，再跌也有限。擔心不能避免你所憂慮的事不發生，只會摧毀你這個週末的心情，Who of you can add one single hour of your life by worrying? Just let it happen naturally, everything will be fine. 週末心情愉快！",23
1003,2021/5/15 19:40,群創,請問何時還要更新面板報價?,9
1004,2021/5/15 19:08,"台積電, 長榮, 陽明, 萬海, 群創",很好奇國安基金保證底部進場，賺的錢都拿來做什麼用途了？有人知道嗎？,21
1005,2021/5/15 19:08,群創,遠端面板概念股,10
1006,2021/5/15 18:58,"長榮, 陽明, 群創, 加權指數, 櫃檯加權股價指數","普生（4117）公告4月合併營收達5,494.9萬元，續創歷年同期新高水準，較去年同期成長近4倍。累計1月至4月合併營收為2億元，較去年同期成長256.42％。普生表示，除持續因應客戶訂單需求，包括印度地區RT-PCR核酸試劑之大型政府標案、以及中東地區ELISA新冠肺炎抗體試劑的小量訂單持續出貨挹注，適當調配竹科廠生產效率，目前採取兩班生產人員輪班制，以提升整體產能稼動率，將不排除未來啟動三班制的可能性。普生表示，隨著近期新冠肺炎疫情於各國持續惡化，帶動印度、巴基斯坦等地區經銷商對於集團旗下RT-PCR核酸試劑、VTM病毒採集組、核酸萃取劑檢測產品急單需求湧入，挹注旗下竹科廠產能稼動率提升，憑藉著旗下RT-PCR核酸試劑擁有歐盟、印度、澳洲等各國認證，並已取得台灣TFDA醫療器材專案製造核准許可批准。根據印度疫情即時統計顯示，印度地區肺炎深陷第二波疫情浪潮且打破單日確診及死亡紀錄，創全球單日確診新高，帶動印度政府每月皆釋出新標案，有助於奠定普生良好接單環境，同時帶動集團先前取得的印度地區RT-PCR核酸試劑的大型政府標案訂單拉貨動能加速。普生表示，將憑藉著擁有新冠肺炎疫情試劑齊全產品線等優勢，持續積極拓展各試劑產品於東南亞地區接單表現，增添營運成長動能。   2021-05-10 09:23經濟日報 記者嚴雅芳／台北即時報導",7
1007,2021/5/15 18:43,群創,群創多少才可以接？請問一下！多少才能接？,8
1008,2021/5/15 18:00,群創,有人在30嗎,12
1009,2021/5/15 17:51,群創,"之前提醒大家了,標準空方訊號已現,做多真的要小心,一堆做多者在砲我,佛渡有緣人,望各位一切安好,阿彌陀佛",9
1010,2021/5/15 17:50,"聯電, 台積電, 長榮, 群創, 加權指數",知道嗎？,24
1011,2021/5/15 17:49,"聯電, 台積電, 長榮, 群創, 加權指數",知道嗎？,16
1012,2021/5/15 17:15,"聯電, 陽明, 群創, 加權指數, 耀登",有人問  為何漲得慢  跌得快因為買進需要錢  賣出只要手指頭就是這麼簡單 😂,37
1013,2021/5/15 16:50,群創,外資持股比率，越賣越多張，買便宜賣都划算，星期三25%多，賣到剩27%多，傻眼。然怪外資ㄧ直賣，沒有在怕的，因他的成本價都10幾元，所以玩不過外資，大家的看法也是這樣嗎？,9
1014,2021/5/15 16:35,群創,群創參加元富証券所舉辦之「5月台股企業日」 <= 5/12 下午1點，聽群創說明公司營運狀況然後12、13、14日時元富都買超你各位跟不跟?,9
1015,2021/5/15 16:30,群創,一堆成本1X甚至9元的叫成本2X的套牢仔有信心...  我也是無語這隻去年也是疫情受惠股，結果股價15~17一堆沒良心的還在鼓吹面板需求大增，去年該買的都買好了是要大增什麼..股價都是已反應，32是大盤炒上去的，不要再有幻想回高點，言盡於此。結論:現階段完全沒硬需，主力也不看好，近期買超外資都是沖仔，本來有機會小回檔逃命，但現在加上疫情恐慌短期恐繼續下殺回12~15左右禮拜一會有逃命人踩人，低成本的可以留手上，18是個支撐點，高於18建議停損。,7
1016,2021/5/15 16:07,群創,禮拜一甜甜價，不買就對不起自己,6
1017,2021/5/15 16:05,群創,先保本再說，錢多的人，你們慢慢逢低加碼，我等第四級警戒宣佈封城再回來,9
